Project_ID,loc,category,apiName,contextInfo,severity
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/ButtonReactor.cs:13:22:13:26,Callback Definition,Start,Class: ButtonReactor,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/Breakable_Cube.cs:9:22:9:26,Callback Definition,Start,Class: Breakable_Cube,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/Breakable_Cube.cs:14:22:14:37,Callback Definition,OnCollisionEnter,Class: Breakable_Cube,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/ControlReactor.cs:12:22:12:26,Callback Definition,Start,Class: ControlReactor,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/Controller_Menu.cs:14:22:14:26,Callback Definition,Start,Class: Controller_Menu,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/Controller_Menu.cs:45:22:45:27,Callback Definition,Update,Class: Controller_Menu,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/Controller_Hand.cs:23:22:23:26,Callback Definition,Start,Class: Controller_Hand,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/Controller_Hand.cs:75:22:75:27,Callback Definition,Update,Class: Controller_Hand,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/FireExtinguisher_Base.cs:28:33:28:38,Callback Definition,Update,Class: FireExtinguisher_Base,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/FireExtinguisher_Sprayer.cs:37:33:37:37,Callback Definition,Awake,Class: FireExtinguisher_Sprayer,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/FireExtinguisher_Sprayer.cs:45:33:45:38,Callback Definition,Update,Class: FireExtinguisher_Sprayer,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/Gun.cs:17:24:17:28,Callback Definition,Start,Class: Gun,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/HandLift.cs:25:33:25:38,Callback Definition,Update,Class: HandLift,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/LightSaber.cs:32:24:32:28,Callback Definition,Start,Class: LightSaber,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/LightSaber.cs:39:33:39:38,Callback Definition,Update,Class: LightSaber,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/Menu_Color_Changer.cs:16:33:16:40,Callback Definition,OnEnable,Class: Menu_Color_Changer,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/Menu_Container_Object_Colors.cs:15:24:15:28,Callback Definition,Start,Class: Menu_Container_Object_Colors,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/ModelVillage_TeleportLocation.cs:10:22:10:34,Callback Definition,OnTriggerStay,Class: ModelVillage_TeleportLocation,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/MoveBlock.cs:17:28:17:32,Callback Definition,Start,Class: MoveBlock,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/MoveBlock.cs:32:28:32:33,Callback Definition,Update,Class: MoveBlock,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/Openable_Door.cs:27:24:27:28,Callback Definition,Start,Class: Openable_Door,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/Openable_Door.cs:34:33:34:38,Callback Definition,Update,Class: Openable_Door,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/PanelMenu/PanelMenuUIGrid.cs:36:22:36:26,Callback Definition,Start,Class: PanelMenuUIGrid,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/PanelMenu/PanelMenuUISlider.cs:25:22:25:26,Callback Definition,Start,Class: PanelMenuUISlider,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/RC_Car.cs:36:22:36:26,Callback Definition,Awake,Class: RC_Car,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/RC_Car.cs:43:22:43:32,Callback Definition,FixedUpdate,Class: RC_Car,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/RC_Car.cs:107:22:107:34,Callback Definition,OnTriggerStay,Class: RC_Car,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/RC_Car.cs:112:22:112:34,Callback Definition,OnTriggerExit,Class: RC_Car,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/RC_Car_Controller.cs:10:22:10:26,Callback Definition,Start,Class: RC_Car_Controller,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/RealGun_SafetySwitch.cs:18:24:18:28,Callback Definition,Start,Class: RealGun_SafetySwitch,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/RealGun_SafetySwitch.cs:24:33:24:38,Callback Definition,Update,Class: RealGun_SafetySwitch,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/RealGun_Slide.cs:17:33:17:37,Callback Definition,Awake,Class: RealGun_Slide,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/RealGun_Slide.cs:23:33:23:38,Callback Definition,Update,Class: RealGun_Slide,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/RealGun.cs:111:33:111:37,Callback Definition,Awake,Class: RealGun,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/RealGun.cs:128:33:128:38,Callback Definition,Update,Class: RealGun,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/Remote_Beam.cs:17:22:17:32,Callback Definition,FixedUpdate,Class: Remote_Beam,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/Remote_Beam_Controller.cs:10:22:10:26,Callback Definition,Start,Class: Remote_Beam_Controller,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/RendererOffOnDash.cs:11:22:11:29,Callback Definition,OnEnable,Class: RendererOffOnDash,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/RendererOffOnDash.cs:29:22:29:30,Callback Definition,OnDisable,Class: RendererOffOnDash,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/SnapDropZoneGroup_Switcher.cs:10:22:10:26,Callback Definition,Start,Class: SnapDropZoneGroup_Switcher,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/SceneChanger.cs:11:22:11:26,Callback Definition,Awake,Class: SceneChanger,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/SceneChanger.cs:50:22:50:27,Callback Definition,Update,Class: SceneChanger,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/Sphere_Spawner.cs:10:22:10:26,Callback Definition,Start,Class: Sphere_Spawner,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/Sword.cs:23:33:23:37,Callback Definition,Awake,Class: Sword,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/Sword.cs:29:22:29:37,Callback Definition,OnCollisionEnter,Class: Sword,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/UI_Keyboard.cs:29:22:29:26,Callback Definition,Start,Class: UI_Keyboard,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/UseRotate.cs:35:24:35:28,Callback Definition,Start,Class: UseRotate,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/UseRotate.cs:44:33:44:38,Callback Definition,Update,Class: UseRotate,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/VRTK_ControllerInteract_ListenerExample.cs:7:22:7:26,Callback Definition,Start,Class: VRTK_ControllerInteract_ListenerExample,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/VRTK_ControllerAppearance_Example.cs:13:22:13:26,Callback Definition,Start,Class: VRTK_ControllerAppearance_Example,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/VRTK_ControllerAppearance_Example.cs:149:22:149:35,Callback Definition,OnTriggerEnter,Class: VRTK_ControllerAppearance_Example,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/VRTK_ControllerAppearance_Example.cs:164:22:164:34,Callback Definition,OnTriggerExit,Class: VRTK_ControllerAppearance_Example,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/VRTK_ControllerEvents_ListenerExample.cs:7:22:7:26,Callback Definition,Start,Class: VRTK_ControllerEvents_ListenerExample,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/VRTK_ControllerPointerEvents_ListenerExample.cs:7:22:7:26,Callback Definition,Start,Class: VRTK_ControllerPointerEvents_ListenerExample,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/VRTK_ControllerUIPointerEvents_ListenerExample.cs:10:22:10:26,Callback Definition,Start,Class: VRTK_ControllerUIPointerEvents_ListenerExample,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/VRTK_RoomExtender_ControllerExample.cs:10:22:10:26,Callback Definition,Start,Class: VRTK_RoomExtender_ControllerExample,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/Whirlygig.cs:22:24:22:28,Callback Definition,Start,Class: Whirlygig,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/Whirlygig.cs:27:33:27:38,Callback Definition,Update,Class: Whirlygig,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/Zipline.cs:26:33:26:37,Callback Definition,Awake,Class: Zipline,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Examples/Resources/Scripts/Zipline.cs:32:33:32:38,Callback Definition,Update,Class: Zipline,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Prefabs/Resources/Scripts/VRTK_ControllerRigidbodyActivator.cs:23:32:23:45,Callback Definition,OnTriggerEnter,Class: VRTK_ControllerRigidbodyActivator,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Prefabs/Resources/Scripts/VRTK_ControllerRigidbodyActivator.cs:28:32:28:44,Callback Definition,OnTriggerExit,Class: VRTK_ControllerRigidbodyActivator,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Prefabs/Resources/Scripts/VRTK_ConsoleViewer.cs:60:32:60:36,Callback Definition,Awake,Class: VRTK_ConsoleViewer,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Prefabs/Resources/Scripts/VRTK_ConsoleViewer.cs:78:32:78:39,Callback Definition,OnEnable,Class: VRTK_ConsoleViewer,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Prefabs/Resources/Scripts/VRTK_ConsoleViewer.cs:83:32:83:40,Callback Definition,OnDisable,Class: VRTK_ConsoleViewer,info
gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/gpvigano_VRTK-GearVR-Test_8739232c68150e646d6b6bfe467485da2bb6e8ed_pre/_code_subset/Assets/VRTK/Prefabs/Resources/Scripts/VRTK_ControllerTooltips.cs:145:32:145:36,Callback Definition,Awake,Class: VRTK_ControllerTooltips,info
